Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2019-08-01 00:00:00,29.7,25.6,4.7,83.7,9.6
2019-08-02 00:00:00,27.2,24.9,4.7,88.4,26.9
2019-08-03 00:00:00,30.3,25.3,4.9,88.1,2.7
2019-08-04 00:00:00,32.3,26.2,4.9,83.6,0.0
2019-08-05 00:00:00,32.2,26.4,5.2,84.3,10.7
2019-08-06 00:00:00,28.4,25.5,5.2,83.1,56.6
2019-08-07 00:00:00,28.6,24.6,5.4,88.1,57.2
2019-08-08 00:00:00,30.8,26.1,5.4,87.2,0.3
2019-08-09 00:00:00,34.1,26.3,5.2,82.2,0.0
2019-08-10 00:00:00,34.5,27.3,4.5,74.9,0.0
2019-08-11 00:00:00,34.4,27.5,4.4,71.6,0.9
2019-08-12 00:00:00,33.8,28.3,3.8,73.9,1.7
2019-08-13 00:00:00,32.5,27.4,3.5,82.4,7.8
2019-08-14 00:00:00,34.3,26.8,4.0,81.3,12.4
2019-08-15 00:00:00,34.4,27.1,4.2,80.5,14.8
2019-08-16 00:00:00,35.3,27.7,3.7,78.2,2.9
2019-08-17 00:00:00,34.2,27.5,3.3,81.6,12.8
2019-08-18 00:00:00,33.9,27.2,3.1,87.2,28.7
2019-08-19 00:00:00,35.0,26.7,3.1,81.3,0.2
2019-08-20 00:00:00,33.6,27.5,3.1,83.9,0.7
2019-08-21 00:00:00,34.3,26.3,3.7,82.6,2.3
2019-08-22 00:00:00,33.7,25.6,3.8,79.9,0.0
2019-08-23 00:00:00,31.5,26.4,3.7,81.9,0.4
2019-08-24 00:00:00,32.2,26.3,3.8,83.0,12.2
2019-08-25 00:00:00,32.6,26.6,3.7,82.7,13.3
2019-08-26 00:00:00,33.3,27.4,4.1,78.1,1.0
2019-08-27 00:00:00,34.5,27.5,3.8,75.1,0.4
2019-08-28 00:00:00,34.5,27.6,3.3,75.9,0.7
2019-08-29 00:00:00,34.9,27.5,3.0,75.9,0.3
2019-08-30 00:00:00,34.9,26.8,3.5,79.8,0.2
2019-08-31 00:00:00,31.9,25.9,3.7,84.9,4.0
2019-09-01 00:00:00,29.5,25.8,3.1,83.0,3.7
2019-09-02 00:00:00,29.9,25.6,3.1,87.6,16.7
2019-09-03 00:00:00,29.1,25.7,3.7,87.0,5.5
2019-09-04 00:00:00,30.2,25.9,4.1,86.6,4.0
2019-09-05 00:00:00,31.1,26.3,4.1,77.2,1.5
2019-09-06 00:00:00,31.8,26.4,4.7,80.5,12.8
2019-09-07 00:00:00,31.5,26.6,4.5,75.8,0.6
2019-09-08 00:00:00,32.7,27.2,4.4,79.5,0.0
2019-09-09 00:00:00,34.3,27.3,3.8,78.5,0.0
2019-09-10 00:00:00,33.9,27.7,3.9,76.2,2.5
2019-09-11 00:00:00,32.3,27.3,3.5,84.3,10.7
2019-09-12 00:00:00,31.4,25.9,4.0,81.3,3.1
2019-09-13 00:00:00,33.6,26.3,3.8,76.9,4.2
2019-09-14 00:00:00,33.6,26.0,3.2,80.4,0.9
2019-09-15 00:00:00,33.5,26.8,3.4,83.0,10.9
2019-09-16 00:00:00,34.1,27.2,3.1,82.2,0.0
2019-09-17 00:00:00,32.6,26.3,3.1,82.9,1.8
2019-09-18 00:00:00,32.1,26.0,2.2,84.9,1.1
2019-09-19 00:00:00,32.0,26.4,2.2,87.5,0.9
2019-09-20 00:00:00,33.1,26.1,2.0,83.8,1.4
2019-09-21 00:00:00,33.6,26.5,2.1,82.2,0.0
2019-09-22 00:00:00,33.8,27.1,1.3,92.8,0.0
2019-09-23 00:00:00,33.7,26.8,1.8,85.8,1.1
2019-09-24 00:00:00,30.7,26.4,1.8,88.8,14.0
2019-09-25 00:00:00,30.5,25.9,2.6,88.8,31.1
2019-09-26 00:00:00,30.1,25.6,2.8,88.8,36.0
2019-09-27 00:00:00,32.4,25.4,2.3,88.4,2.3
2019-09-28 00:00:00,33.3,25.8,2.2,87.6,1.7
2019-09-29 00:00:00,32.7,26.2,2.2,86.7,1.5
2019-09-30 00:00:00,32.3,25.7,2.0,84.2,3.0
2019-10-01 00:00:00,34.0,26.4,2.2,80.7,1.1
2019-10-02 00:00:00,33.8,25.9,2.5,81.9,8.9
2019-10-03 00:00:00,33.1,25.6,2.0,80.3,12.0
2019-10-04 00:00:00,33.4,25.8,1.8,79.4,1.8
2019-10-05 00:00:00,33.0,25.7,1.9,81.2,4.1
2019-10-06 00:00:00,34.1,25.3,1.6,81.2,0.0
2019-10-07 00:00:00,33.7,25.4,1.8,77.1,16.5
2019-10-08 00:00:00,31.7,25.3,1.9,81.8,1.2
2019-10-09 00:00:00,32.6,25.8,1.7,82.7,2.5
2019-10-10 00:00:00,32.3,25.9,1.8,83.5,21.2
2019-10-11 00:00:00,33.7,25.7,1.9,78.9,0.0
2019-10-12 00:00:00,33.8,26.0,1.5,81.8,0.0
2019-10-13 00:00:00,33.6,26.0,1.8,81.7,20.8
2019-10-14 00:00:00,33.3,26.2,2.3,82.0,0.1
2019-10-15 00:00:00,33.1,26.5,2.3,82.3,0.0
2019-10-16 00:00:00,29.3,25.7,2.0,90.9,3.5
2019-10-17 00:00:00,30.3,25.3,2.1,90.4,0.6
2019-10-18 00:00:00,31.6,25.3,2.3,86.9,2.1
2019-10-19 00:00:00,29.0,25.1,2.3,86.9,13.0
2019-10-20 00:00:00,31.3,25.1,1.9,89.4,2.3
2019-10-21 00:00:00,30.3,25.4,1.9,89.4,8.4
2019-10-22 00:00:00,27.0,24.3,1.8,88.8,43.4
2019-10-23 00:00:00,27.5,24.3,2.2,81.9,45.6
2019-10-24 00:00:00,30.7,24.7,2.2,87.3,0.4
2019-10-25 00:00:00,31.1,25.5,2.2,85.0,0.2
2019-10-26 00:00:00,33.1,25.8,2.4,86.8,1.9
2019-10-27 00:00:00,32.6,25.5,2.0,83.7,1.1
2019-10-28 00:00:00,33.3,26.1,2.2,87.3,0.0
2019-10-29 00:00:00,30.9,25.9,2.2,84.3,0.0
2019-10-30 00:00:00,30.7,25.1,2.2,91.9,12.0
2019-10-31 00:00:00,31.3,24.8,2.4,83.8,1.1
2019-11-01 00:00:00,33.3,25.3,2.3,82.2,0.1
2019-11-02 00:00:00,32.9,25.3,1.7,81.9,0.0
2019-11-03 00:00:00,33.1,25.0,1.8,79.4,0.0
2019-11-04 00:00:00,33.3,24.5,1.6,69.9,0.0
2019-11-05 00:00:00,33.3,24.7,1.8,74.2,0.0
2019-11-06 00:00:00,32.9,25.3,1.6,76.1,0.4
2019-11-07 00:00:00,32.1,24.3,1.7,74.3,0.7
2019-11-08 00:00:00,31.2,23.3,1.6,77.0,3.0
2019-11-09 00:00:00,32.9,22.3,2.0,77.9,0.0
2019-11-10 00:00:00,33.2,23.0,2.0,76.6,0.0
2019-11-11 00:00:00,32.8,24.5,2.0,74.4,0.0
2019-11-12 00:00:00,32.3,24.3,2.5,73.1,0.0
2019-11-13 00:00:00,31.3,23.9,2.2,76.3,0.0
2019-11-14 00:00:00,30.9,23.6,2.4,80.2,0.0
2019-11-15 00:00:00,30.4,23.5,1.9,82.8,0.0
2019-11-16 00:00:00,32.4,23.5,2.1,76.3,0.0
2019-11-17 00:00:00,32.3,23.8,2.4,74.2,0.0
2019-11-18 00:00:00,32.4,24.5,2.1,75.0,0.0
2019-11-19 00:00:00,31.3,24.3,1.7,77.6,0.0
2019-11-20 00:00:00,30.9,24.1,2.2,79.0,0.0
2019-11-21 00:00:00,31.4,23.3,2.2,77.4,0.0
2019-11-22 00:00:00,31.0,22.7,2.0,76.9,0.0
2019-11-23 00:00:00,31.1,22.9,1.8,77.4,0.0
2019-11-24 00:00:00,30.9,21.8,1.8,75.8,0.0
2019-11-25 00:00:00,30.6,21.9,2.4,76.4,0.0
2019-11-26 00:00:00,31.0,22.0,2.3,76.7,0.0
2019-11-27 00:00:00,30.5,21.8,2.3,78.0,0.0
2019-11-28 00:00:00,31.3,23.1,2.4,82.5,0.0
2019-11-29 00:00:00,31.6,23.0,2.3,83.2,0.0
2019-11-30 00:00:00,31.6,23.5,2.4,83.1,0.0
2019-12-01 00:00:00,30.3,24.1,2.2,83.8,0.4
2019-12-02 00:00:00,29.0,25.1,2.5,83.7,0.0
2019-12-03 00:00:00,30.4,23.9,2.0,85.7,0.0
2019-12-04 00:00:00,30.1,22.6,2.9,78.0,0.0
2019-12-05 00:00:00,29.7,21.7,2.3,72.6,0.0
2019-12-06 00:00:00,29.8,20.9,2.4,74.7,0.0
2019-12-07 00:00:00,30.4,20.7,1.7,81.9,0.0
2019-12-08 00:00:00,30.3,22.3,1.9,76.6,0.0
2019-12-09 00:00:00,30.4,22.0,2.0,77.1,0.0
2019-12-10 00:00:00,30.8,21.9,2.0,73.8,0.0
2019-12-11 00:00:00,30.6,21.8,1.9,75.0,0.0
2019-12-12 00:00:00,30.3,21.1,2.1,74.2,0.0
2019-12-13 00:00:00,31.1,21.6,2.2,79.0,0.0
2019-12-14 00:00:00,30.3,23.1,2.3,83.3,0.0
2019-12-15 00:00:00,30.4,22.2,2.3,81.4,0.0
2019-12-16 00:00:00,30.3,21.9,2.2,81.4,0.0
2019-12-17 00:00:00,30.5,21.9,2.5,78.4,0.0
2019-12-18 00:00:00,30.2,22.2,2.0,78.0,0.0
2019-12-19 00:00:00,30.1,22.6,1.9,76.3,0.0
2019-12-20 00:00:00,30.0,22.0,2.0,76.4,0.0
2019-12-21 00:00:00,29.4,22.3,2.3,79.0,0.6
2019-12-22 00:00:00,30.2,21.4,2.3,76.0,1.3
2019-12-23 00:00:00,29.6,21.3,2.3,78.0,0.8
2019-12-24 00:00:00,29.4,21.5,2.1,83.1,0.0
2019-12-25 00:00:00,30.9,21.3,2.3,77.5,0.6
2019-12-26 00:00:00,29.5,22.3,2.1,83.6,0.6
2019-12-27 00:00:00,30.4,22.5,2.1,80.7,0.0
2019-12-28 00:00:00,28.6,21.4,2.6,77.6,0.0
2019-12-29 00:00:00,27.5,19.6,2.4,73.9,0.0
2019-12-30 00:00:00,28.1,19.8,2.7,76.5,0.0
2019-12-31 00:00:00,28.6,20.7,2.7,84.0,0.0
2020-01-01 00:00:00,29.9,21.6,2.5,90.3,4.3
2020-01-02 00:00:00,29.1,22.9,2.4,86.0,2.2
2020-01-03 00:00:00,29.2,22.9,2.1,81.6,19.5
2020-01-04 00:00:00,28.2,22.8,2.2,83.6,0.9
2020-01-05 00:00:00,28.1,22.7,2.9,79.0,0.0
2020-01-06 00:00:00,29.1,22.0,2.6,80.8,0.0
2020-01-07 00:00:00,29.0,22.5,2.7,82.0,0.0
2020-01-08 00:00:00,29.8,22.3,2.4,79.3,0.0
2020-01-09 00:00:00,30.1,21.1,2.1,79.7,0.0
2020-01-10 00:00:00,29.8,21.6,2.9,74.0,0.0
2020-01-11 00:00:00,29.3,21.9,2.2,73.1,0.3
2020-01-12 00:00:00,28.9,20.4,1.7,71.4,0.0
2020-01-13 00:00:00,29.8,18.8,1.6,67.3,0.0
2020-01-14 00:00:00,29.6,19.5,1.8,67.6,0.0
2020-01-15 00:00:00,30.1,19.8,2.3,69.7,0.0
2020-01-16 00:00:00,30.1,20.6,2.5,70.5,0.0
2020-01-17 00:00:00,30.2,21.5,2.4,76.7,0.0
2020-01-18 00:00:00,30.7,22.4,2.7,77.1,0.1
2020-01-19 00:00:00,30.7,22.3,2.4,75.3,0.0
2020-01-20 00:00:00,30.8,22.0,2.4,72.4,0.0
2020-01-21 00:00:00,30.4,22.3,2.5,74.3,0.0
2020-01-22 00:00:00,31.1,22.8,2.5,75.3,0.0
2020-01-23 00:00:00,31.3,22.1,2.4,72.6,0.0
2020-01-24 00:00:00,31.0,21.4,2.2,67.7,0.0
2020-01-25 00:00:00,31.1,21.8,1.8,70.6,0.0
2020-01-26 00:00:00,31.4,21.5,1.5,66.8,0.0
2020-01-27 00:00:00,32.3,21.7,2.0,67.1,0.2
2020-01-28 00:00:00,31.8,22.8,2.5,67.7,0.0
2020-01-29 00:00:00,31.5,23.0,2.4,72.6,0.0
2020-01-30 00:00:00,31.9,23.2,2.0,70.1,0.0
2020-01-31 00:00:00,31.1,22.8,2.4,72.9,0.0
2020-02-01 00:00:00,30.7,23.1,2.6,70.1,0.0
2020-02-02 00:00:00,30.2,22.9,2.6,71.8,0.0
2020-02-03 00:00:00,30.7,22.6,2.6,68.7,0.0
2020-02-04 00:00:00,29.7,23.2,2.2,69.9,0.0
2020-02-05 00:00:00,31.2,22.8,2.4,70.0,0.0
2020-02-06 00:00:00,31.5,22.1,2.4,72.4,0.0
2020-02-07 00:00:00,32.2,23.3,2.8,72.3,0.0
2020-02-08 00:00:00,30.9,23.0,2.6,75.6,0.0
2020-02-09 00:00:00,28.3,23.0,2.9,85.0,0.0
2020-02-10 00:00:00,28.5,21.9,2.9,71.6,0.0
2020-02-11 00:00:00,30.1,23.4,3.0,73.6,0.0
2020-02-12 00:00:00,30.7,23.2,2.6,72.4,0.0
2020-02-13 00:00:00,31.5,21.5,2.4,64.0,0.0
2020-02-14 00:00:00,33.9,21.7,1.8,58.4,0.0
2020-02-15 00:00:00,32.8,21.8,2.0,59.4,0.0
2020-02-16 00:00:00,32.7,22.2,2.1,66.8,0.0
2020-02-17 00:00:00,32.7,21.6,2.1,62.7,0.0
2020-02-18 00:00:00,32.1,21.5,2.2,57.4,0.0
2020-02-19 00:00:00,31.5,22.3,2.4,64.8,0.0
2020-02-20 00:00:00,31.2,22.7,2.8,73.0,0.0
2020-02-21 00:00:00,31.4,22.9,2.9,69.8,0.0
2020-02-22 00:00:00,32.0,21.5,2.8,69.7,0.0
2020-02-23 00:00:00,31.8,22.0,2.8,70.7,0.0
2020-02-24 00:00:00,32.7,22.8,2.3,66.2,0.0
2020-02-25 00:00:00,32.2,24.0,2.7,70.7,0.0
2020-02-26 00:00:00,31.8,23.8,2.7,68.2,0.0
2020-02-27 00:00:00,31.9,22.9,2.5,61.6,0.0
2020-02-28 00:00:00,31.6,23.2,2.6,72.4,0.0
2020-02-29 00:00:00,31.8,23.2,2.7,68.3,0.0
2020-03-01 00:00:00,31.9,23.2,2.5,66.7,0.0
2020-03-02 00:00:00,32.0,23.7,2.2,65.8,0.0
2020-03-03 00:00:00,32.9,23.1,2.2,70.1,0.0
2020-03-04 00:00:00,33.3,24.1,2.6,64.9,0.0
2020-03-05 00:00:00,32.9,24.5,2.2,65.7,0.3
2020-03-06 00:00:00,32.5,25.1,3.0,70.5,0.0
2020-03-07 00:00:00,32.6,26.1,2.4,77.8,0.0
2020-03-08 00:00:00,32.7,25.2,2.8,77.5,0.0
2020-03-09 00:00:00,33.1,24.6,2.6,75.0,0.0
2020-03-10 00:00:00,33.9,24.6,2.5,74.3,0.0
2020-03-11 00:00:00,33.5,25.1,2.5,74.1,0.0
2020-03-12 00:00:00,33.9,24.8,2.7,75.5,0.0
2020-03-13 00:00:00,34.0,25.1,2.6,74.5,0.0
2020-03-14 00:00:00,33.6,24.1,2.5,74.8,0.0
2020-03-15 00:00:00,33.2,24.1,2.8,70.5,0.0
2020-03-16 00:00:00,34.2,24.6,3.0,71.9,0.0
2020-03-17 00:00:00,34.2,24.7,2.9,61.1,0.0
2020-03-18 00:00:00,35.2,24.7,2.4,65.9,0.0
2020-03-19 00:00:00,35.3,24.9,2.3,68.4,6.9
2020-03-20 00:00:00,34.0,24.5,2.7,65.3,8.4
2020-03-21 00:00:00,34.4,25.1,2.3,66.3,0.0
2020-03-22 00:00:00,34.3,25.4,2.2,62.1,0.0
2020-03-23 00:00:00,34.3,24.8,2.5,66.4,0.0
2020-03-24 00:00:00,34.4,24.7,2.5,70.7,0.0
2020-03-25 00:00:00,34.8,25.6,2.7,63.8,0.0
2020-03-26 00:00:00,35.6,25.3,2.5,67.3,0.0
2020-03-27 00:00:00,36.0,25.8,2.7,56.8,0.0
2020-03-28 00:00:00,36.3,25.7,2.6,54.9,0.0
2020-03-29 00:00:00,36.6,25.6,2.7,58.9,0.0
2020-03-30 00:00:00,36.1,25.9,2.6,58.7,0.0
2020-03-31 00:00:00,37.0,26.2,2.6,59.6,0.9
2020-04-01 00:00:00,37.2,26.4,2.3,56.1,1.4
2020-04-02 00:00:00,36.4,26.2,2.4,54.4,0.0
2020-04-03 00:00:00,35.5,26.8,2.6,62.7,0.0
2020-04-04 00:00:00,35.1,26.1,2.7,66.6,0.0
2020-04-05 00:00:00,35.8,26.0,2.4,67.4,0.0
2020-04-06 00:00:00,36.3,27.2,2.5,68.8,0.0
2020-04-07 00:00:00,36.0,27.4,2.6,59.8,0.0
2020-04-08 00:00:00,36.6,27.3,2.8,63.0,0.0
2020-04-09 00:00:00,32.1,24.0,2.7,58.3,38.7
2020-04-10 00:00:00,34.9,23.5,2.5,61.0,0.0
2020-04-11 00:00:00,35.6,26.1,2.4,58.3,0.0
2020-04-12 00:00:00,36.1,25.7,2.5,55.8,0.0
2020-04-13 00:00:00,36.5,26.2,2.2,57.6,0.0
2020-04-14 00:00:00,35.9,26.4,2.4,51.7,0.0
2020-04-15 00:00:00,35.6,26.2,2.4,50.2,0.0
2020-04-16 00:00:00,36.0,26.3,2.5,61.2,0.0
2020-04-17 00:00:00,36.3,27.1,2.6,61.7,0.0
2020-04-18 00:00:00,36.4,26.7,2.5,61.2,0.0
2020-04-19 00:00:00,35.7,26.8,3.2,69.2,0.0
2020-04-20 00:00:00,35.9,27.2,2.6,71.4,0.0
2020-04-21 00:00:00,36.4,26.8,2.8,53.7,0.0
2020-04-22 00:00:00,36.5,28.0,2.6,61.4,0.0
2020-04-23 00:00:00,36.5,27.8,2.6,53.7,0.0
2020-04-24 00:00:00,36.8,28.8,2.7,58.5,0.0
2020-04-25 00:00:00,36.6,25.9,3.7,49.9,51.2
2020-04-26 00:00:00,36.0,25.8,2.5,63.3,9.1
2020-04-27 00:00:00,33.7,25.2,2.5,59.3,4.9
2020-04-28 00:00:00,34.5,26.6,3.2,78.6,1.0
2020-04-29 00:00:00,36.3,26.7,2.5,70.3,7.2
2020-04-30 00:00:00,36.0,26.4,2.3,64.8,0.0
2020-05-01 00:00:00,36.7,26.3,2.9,66.1,0.0
2020-05-02 00:00:00,36.8,27.3,2.2,67.6,0.0
2020-05-03 00:00:00,37.6,28.0,2.5,51.8,0.0
2020-05-04 00:00:00,37.1,28.3,2.6,50.1,0.1
2020-05-05 00:00:00,37.2,28.5,2.5,60.4,0.0
2020-05-06 00:00:00,36.4,28.2,2.6,55.3,0.0
2020-05-07 00:00:00,36.7,27.5,2.5,64.9,0.0
2020-05-08 00:00:00,37.3,28.1,2.4,59.0,0.0
2020-05-09 00:00:00,36.8,28.0,2.7,63.4,0.0
2020-05-10 00:00:00,36.6,27.3,3.1,63.4,0.0
2020-05-11 00:00:00,36.7,27.9,2.5,65.2,0.5
2020-05-12 00:00:00,36.1,27.7,2.3,65.7,0.0
2020-05-13 00:00:00,36.1,27.1,2.5,63.5,0.0
2020-05-14 00:00:00,36.4,28.0,2.3,70.5,0.0
2020-05-15 00:00:00,37.0,27.9,2.3,60.3,0.0
2020-05-16 00:00:00,37.1,28.6,2.7,64.8,7.0
2020-05-17 00:00:00,37.9,28.4,2.5,63.6,2.0
2020-05-18 00:00:00,36.9,28.3,2.7,54.5,2.6
2020-05-19 00:00:00,38.9,28.5,3.1,59.3,1.0
2020-05-20 00:00:00,41.7,28.5,3.4,48.7,0.4
2020-05-21 00:00:00,41.7,31.3,3.0,49.2,0.0
2020-05-22 00:00:00,39.6,29.0,3.1,40.8,0.0
2020-05-23 00:00:00,38.4,28.9,2.8,40.3,0.0
2020-05-24 00:00:00,38.0,29.6,2.3,53.9,0.0
2020-05-25 00:00:00,37.4,29.7,2.8,56.5,0.0
2020-05-26 00:00:00,37.5,29.5,2.9,55.1,0.0
2020-05-27 00:00:00,38.2,29.8,3.0,50.7,0.0
2020-05-28 00:00:00,38.2,30.4,3.3,42.2,0.0
2020-05-29 00:00:00,38.2,30.2,3.0,36.3,0.0
2020-05-30 00:00:00,36.5,29.2,2.9,62.8,0.0
2020-05-31 00:00:00,37.1,29.0,2.9,63.8,1.3
2020-06-01 00:00:00,37.1,28.8,2.7,74.0,0.2
2020-06-02 00:00:00,37.3,29.0,2.4,68.8,2.4
2020-06-03 00:00:00,35.5,28.2,3.1,67.8,0.5
2020-06-04 00:00:00,36.2,27.8,3.7,69.4,23.3
2020-06-05 00:00:00,37.3,29.0,3.1,64.9,2.6
2020-06-06 00:00:00,38.9,29.2,3.2,64.4,0.6
2020-06-07 00:00:00,38.9,29.2,3.1,62.3,2.3
2020-06-08 00:00:00,38.6,28.8,3.6,61.0,8.3
2020-06-09 00:00:00,36.3,27.1,3.0,59.2,56.0
2020-06-10 00:00:00,35.7,25.8,3.2,68.7,17.8
2020-06-11 00:00:00,30.0,25.4,3.4,80.5,2.2
2020-06-12 00:00:00,29.6,25.9,3.5,79.8,4.4
2020-06-13 00:00:00,34.5,26.9,2.9,73.4,0.0
2020-06-14 00:00:00,36.5,28.7,3.3,71.2,0.0
2020-06-15 00:00:00,36.3,28.3,3.8,73.0,0.8
2020-06-16 00:00:00,32.9,27.3,3.6,77.6,20.3
2020-06-17 00:00:00,33.3,26.2,3.8,89.1,7.5
2020-06-18 00:00:00,32.8,26.5,3.8,74.5,3.4
2020-06-19 00:00:00,35.3,26.9,3.8,69.6,0.1
2020-06-20 00:00:00,35.8,28.3,3.9,71.5,0.0
2020-06-21 00:00:00,32.6,26.4,3.8,73.8,1.9
2020-06-22 00:00:00,34.8,27.4,3.3,75.6,3.3
2020-06-23 00:00:00,36.1,27.2,3.0,78.1,0.0
2020-06-24 00:00:00,35.7,28.1,2.4,70.9,0.1
2020-06-25 00:00:00,35.0,28.3,2.5,71.5,1.9
2020-06-26 00:00:00,34.0,28.1,2.2,70.8,0.0
2020-06-27 00:00:00,34.9,28.1,2.3,77.7,0.0
2020-06-28 00:00:00,34.4,27.8,2.4,82.3,0.5
2020-06-29 00:00:00,35.6,28.4,2.2,78.5,1.4
2020-06-30 00:00:00,34.6,27.5,2.5,76.4,10.6
2020-07-01 00:00:00,33.1,27.5,2.5,77.1,2.2
2020-07-02 00:00:00,33.6,26.9,3.1,80.4,2.4
2020-07-03 00:00:00,32.7,27.6,3.5,76.6,1.1
2020-07-04 00:00:00,30.3,26.0,3.2,86.2,6.0
2020-07-05 00:00:00,29.5,25.7,3.3,85.6,16.8
2020-07-06 00:00:00,28.4,25.6,3.2,83.8,36.6
2020-07-07 00:00:00,35.4,27.1,3.1,78.9,2.7
2020-07-08 00:00:00,34.7,27.7,3.0,71.9,0.9
2020-07-09 00:00:00,33.2,25.9,2.9,75.8,24.7
2020-07-10 00:00:00,32.7,26.4,3.1,78.4,34.5
2020-07-11 00:00:00,34.0,26.1,2.8,83.5,33.8
2020-07-12 00:00:00,34.2,26.4,3.0,80.1,37.1
2020-07-13 00:00:00,33.2,25.9,2.6,84.2,36.8
2020-07-14 00:00:00,30.8,25.4,2.6,87.4,14.9
2020-07-15 00:00:00,29.2,25.3,2.5,88.9,47.5
2020-07-16 00:00:00,31.3,25.8,3.3,85.2,2.6
2020-07-17 00:00:00,33.3,26.4,3.0,82.8,1.9
2020-07-18 00:00:00,33.8,25.8,2.6,81.5,1.6
2020-07-19 00:00:00,33.9,27.1,2.2,89.7,2.5
2020-07-20 00:00:00,33.0,27.0,2.5,89.8,8.6
2020-07-21 00:00:00,33.5,27.2,2.6,84.6,0.0
2020-07-22 00:00:00,33.7,27.4,2.1,88.0,0.4
2020-07-23 00:00:00,30.0,25.9,2.6,90.0,26.2
2020-07-24 00:00:00,31.5,25.6,2.1,81.8,8.8
2020-07-25 00:00:00,33.7,26.4,1.9,79.3,2.6
2020-07-26 00:00:00,35.4,26.9,2.7,75.3,0.0
2020-07-27 00:00:00,36.0,27.4,2.9,79.3,0.8
2020-07-28 00:00:00,35.8,26.6,2.8,82.5,8.1
2020-07-29 00:00:00,33.8,26.1,1.8,90.3,7.5
2020-07-30 00:00:00,34.7,27.3,2.1,79.7,2.0
2020-07-31 00:00:00,33.7,27.9,2.2,80.0,2.8
2020-08-01 00:00:00,33.2,26.2,2.4,84.0,0.3
2020-08-02 00:00:00,34.9,26.8,2.6,80.9,14.2
2020-08-03 00:00:00,32.7,26.5,4.0,85.3,1.7
2020-08-04 00:00:00,30.2,26.2,4.1,79.1,10.6
2020-08-05 00:00:00,30.2,26.4,3.8,83.7,10.1
2020-08-06 00:00:00,33.3,26.9,3.9,81.9,0.5
2020-08-07 00:00:00,34.5,28.1,3.2,78.6,0.8
2020-08-08 00:00:00,34.6,28.4,3.9,83.3,8.5
2020-08-09 00:00:00,31.3,26.9,3.6,89.6,12.4
2020-08-10 00:00:00,29.1,25.6,3.4,86.4,3.1
2020-08-11 00:00:00,32.1,25.7,3.7,83.9,0.5
2020-08-12 00:00:00,28.7,25.9,4.1,86.3,41.3
2020-08-13 00:00:00,28.1,25.4,3.6,85.8,28.4
2020-08-14 00:00:00,27.1,24.6,3.7,88.3,41.5
2020-08-15 00:00:00,26.1,24.4,3.7,89.4,25.5
2020-08-16 00:00:00,28.5,24.8,3.5,90.6,9.5
2020-08-17 00:00:00,30.7,25.7,3.5,83.7,0.0
2020-08-18 00:00:00,32.4,25.8,3.7,85.1,2.0
2020-08-19 00:00:00,30.0,26.2,3.2,87.9,13.6
2020-08-20 00:00:00,28.1,25.5,3.4,86.5,19.3
2020-08-21 00:00:00,31.5,26.0,3.6,82.6,2.3
2020-08-22 00:00:00,31.7,26.2,3.6,80.3,5.9
2020-08-23 00:00:00,31.3,26.6,3.5,78.2,5.3
2020-08-24 00:00:00,32.7,26.2,3.1,76.8,1.9
2020-08-25 00:00:00,33.4,26.8,2.9,76.2,7.2
2020-08-26 00:00:00,30.9,26.3,2.5,72.4,24.2
2020-08-27 00:00:00,30.3,25.9,3.1,84.7,41.9
2020-08-28 00:00:00,32.8,26.1,3.3,79.4,0.0
2020-08-29 00:00:00,34.0,27.3,3.4,81.1,12.1
2020-08-30 00:00:00,34.1,27.5,3.1,71.6,3.1
2020-08-31 00:00:00,35.1,27.6,2.6,71.7,0.0
2020-09-01 00:00:00,33.9,26.7,2.4,74.4,16.6
2020-09-02 00:00:00,32.9,26.3,2.1,73.1,9.2
2020-09-03 00:00:00,33.9,26.3,2.0,71.9,0.5
2020-09-04 00:00:00,34.2,27.2,2.2,78.0,0.0
2020-09-05 00:00:00,34.2,27.2,2.3,77.2,0.0
2020-09-06 00:00:00,35.1,27.4,2.5,74.6,0.0
2020-09-07 00:00:00,34.6,27.5,2.3,76.2,0.0
2020-09-08 00:00:00,35.4,27.0,2.4,71.7,0.6
2020-09-09 00:00:00,35.0,27.4,1.9,75.2,0.0
2020-09-10 00:00:00,34.9,27.5,2.4,78.4,3.8
2020-09-11 00:00:00,31.9,27.0,2.3,79.5,18.2
2020-09-12 00:00:00,33.0,26.4,2.5,75.8,45.8
2020-09-13 00:00:00,30.2,25.3,2.9,84.6,77.9
2020-09-14 00:00:00,32.0,25.3,3.0,81.9,12.9
2020-09-15 00:00:00,32.5,25.9,2.5,82.2,23.7
2020-09-16 00:00:00,33.1,26.4,2.7,79.9,3.9
2020-09-17 00:00:00,33.2,26.7,2.8,81.2,7.6
2020-09-18 00:00:00,34.2,26.3,2.6,82.8,44.1
2020-09-19 00:00:00,32.6,26.0,2.3,90.3,6.7
2020-09-20 00:00:00,31.0,26.3,2.9,87.3,36.0
2020-09-21 00:00:00,29.6,26.1,3.3,81.8,1.9
2020-09-22 00:00:00,31.2,26.5,3.1,83.8,0.5
2020-09-23 00:00:00,33.5,27.0,3.5,82.3,0.2
2020-09-24 00:00:00,34.1,27.5,3.0,76.0,0.0
2020-09-25 00:00:00,33.0,25.9,2.9,81.6,45.6
2020-09-26 00:00:00,29.0,25.0,2.7,89.1,8.1
